,date,day,hour,days_of_week,text
446,2019-05-23 03:00:41,23,3,Thursday,Accident on CTE (towards AYE) before PIE(Changi) Exit with congestion till AMK Ave 1 Exit. Avoid lane 4
447,2019-05-23 02:55:41,23,2,Thursday,Accident on ECP (towards City) before Still Rd Sth Exit. Avoid lanes 1 and 2
448,2019-05-23 02:54:57,23,2,Thursday,Heavy Traffic on TPE (towards PIE) before KPE Exit
449,2019-05-23 02:50:27,23,2,Thursday,Accident on ECP (towards City) before Still Rd Sth Exit. Avoid lane 2
450,2019-05-23 02:14:44,23,2,Thursday,Obstacle on SLE (towards BKE) at Yishun(Lentor Ave) Exit
451,2019-05-23 02:12:31,23,2,Thursday,Accident on CTE (towards AYE) before PIE(Changi) Exit with congestion till AMK Ave 5 Exit. Avoid lane 4
452,2019-05-23 02:05:00,23,2,Thursday,"Temporary Road Closure along Oxley Road on Tuesday, 28 May 2019 from midnight to 5.00 a.m. #sgtraffic http://bit.ly/2Wm1qdo"
453,2019-05-23 02:04:30,23,2,Thursday,"Temporary Road Closure at KPE Tunnel on Sunday, 26 May 2019 from midnight to 9.00 a.m. #sgtraffic http://bit.ly/2Es7Lty"
454,2019-05-23 02:04:05,23,2,Thursday,"Temporary Road Closure along Orchard Turn on Wednesday, 29 May 2019 from midnight to 5.00 a.m. #sgtraffic http://bit.ly/30GoGlw"
455,2019-05-23 02:03:35,23,2,Thursday,"Temporary Closure of Slip Road to CTE (City) from Balestier Road on Thursday, 30 May 2019 from midnight to 5.00 a.m. #sgtraffic http://bit.ly/2JZfDXk"
456,2019-05-23 02:03:05,23,2,Thursday,Temporary Closure of Slip Roads at KPE Tunnel on 24 & 25 May 2019 from midnight to 5.00 a.m. #sgtraffic http://bit.ly/30CElCC
457,2019-05-23 01:53:54,23,1,Thursday,Accident on CTE (towards AYE) before PIE(Changi) Exit. Avoid lane 4
458,2019-05-23 01:53:09,23,1,Thursday,Accident on TPE (towards PIE) before KPE Exit with congestion till Punggol Rd Exit. Avoid lane 4
459,2019-05-23 01:48:39,23,1,Thursday,Accident on TPE (towards PIE) before KPE Exit. Avoid lane 4
460,2019-05-23 01:46:26,23,1,Thursday,Accident on BKE (towards PIE) after Bukit Panjang Rd Exit with congestion till KJE Exit
461,2019-05-23 01:09:35,23,1,Thursday,Accident on PIE (towards Tuas) after BKE with congestion till Eng Neo Ave. Avoid lane 2
462,2019-05-23 01:00:28,23,1,Thursday,Heavy Traffic on CTE (towards AYE) after PIE(Jurong) Exit
463,2019-05-23 00:59:00,23,0,Thursday,Accident on BKE (towards PIE) after Bukit Panjang Rd Exit with congestion till KJE Exit. Avoid lane 3
464,2019-05-23 00:54:44,23,0,Thursday,Accident on BKE (towards PIE) after Bukit Panjang Rd Exit. Avoid lane 3
465,2019-05-23 00:52:30,23,0,Thursday,Accident on AYE (towards Tuas) at PIE Exit
466,2019-05-23 00:48:46,23,0,Thursday,Accident on PIE (towards Tuas) after BKE. Avoid lane 2
467,2019-05-23 00:35:17,23,0,Thursday,Accident on CTE (towards AYE) after PIE(Jurong) Exit with congestion till Yio Chu Kang Rd Exit. Avoid lane 1
468,2019-05-23 00:34:33,23,0,Thursday,Accident on AYE (towards Tuas) before Telok Blangah Rd Exit with congestion till Keppel Rd exit. Avoid lane 3
469,2019-05-23 00:27:07,23,0,Thursday,Accident on AYE (towards Tuas) before Telok Blangah Rd Exit. Avoid lane 3
470,2019-05-23 00:22:43,23,0,Thursday,Accident on PIE (towards Changi Airport) after Bukit Batok Rd
471,2019-05-23 00:20:21,23,0,Thursday,Accident on BKE (towards PIE) after Dairy Farm Rd Exit
472,2019-05-23 00:18:08,23,0,Thursday,Accident on CTE (towards AYE) after PIE(Jurong) Exit with congestion till AMK Ave 1 Exit. Avoid lane 1
473,2019-05-23 00:12:04,23,0,Thursday,Heavy Traffic on ECP (towards City) before Still Rd Sth Exit
474,2019-05-23 00:11:19,23,0,Thursday,Accident on CTE (towards AYE) after PIE(Jurong) Exit. Avoid lane 1
475,2019-05-23 00:08:15,23,0,Thursday,Accident on ECP (towards City) before Still Rd Sth Exit with congestion till Still Rd Sth Exit. Avoid lane 3
476,2019-05-23 00:03:40,23,0,Thursday,Accident on SLE (towards CTE) before Woodlands Ave 12 Exit
477,2019-05-22 23:39:00,22,23,Wednesday,Accident on ECP (towards City) before Still Rd Sth Exit with congestion till East Coast Park Carpark F3 Exit. Avoid lane 3
478,2019-05-22 23:36:02,22,23,Wednesday,Accident on ECP (towards City) before Still Rd Sth Exit. Avoid lane 3
479,2019-05-22 18:56:49,22,18,Wednesday,Accident on Eu Tong Sen Street near Eu Tong Sen Street/Merchant Road Junction
480,2019-05-22 16:59:03,22,16,Wednesday,Accident on PIE (towards Changi Airport) at Clementi Ave 6 Exit
481,2019-05-22 12:53:06,22,12,Wednesday,Accident on CTE (towards SLE) after Braddell Rd Exit. Avoid lane 1
482,2019-05-22 11:40:17,22,11,Wednesday,Accident on PIE (towards Changi Airport) before Jalan Eunos
483,2019-05-22 11:08:51,22,11,Wednesday,Accident on Adam Road (towards Braddell) after Bt Timah Road with congestion till Empress Road. Avoid left lane
484,2019-05-22 11:06:37,22,11,Wednesday,Accident on Adam Road (towards Braddell) after Bt Timah Road. Avoid left lane
485,2019-05-22 11:06:37,22,11,Wednesday,Accident on Nicoll Highway (towards Guillemard) after Java Road. Avoid left lane
486,2019-05-22 10:52:24,22,10,Wednesday,Accident on Nicoll Highway (towards Guillemard) after Java Road. Avoid right lane
487,2019-05-22 10:48:35,22,10,Wednesday,Heavy Traffic on PIE (towards Changi Airport) after Thomson Rd
488,2019-05-22 10:45:28,22,10,Wednesday,Accident on PIE (towards Changi Airport) after Thomson Rd with congestion till Toa Payoh Lor 1
489,2019-05-22 10:41:41,22,10,Wednesday,Heavy Traffic in CTE Tunnel (towards SLE) after Outram Rd Exit
490,2019-05-22 10:38:34,22,10,Wednesday,Accident on PIE (towards Changi Airport) after Thomson Rd with congestion till Toa Payoh Lor 1. Avoid lane 1
491,2019-05-22 10:34:44,22,10,Wednesday,Accident on PIE (towards Changi Airport) after Thomson Rd. Avoid lane 1
492,2019-05-22 10:29:22,22,10,Wednesday,Accident in CTE Tunnel (towards SLE) after Outram Rd Exit with congestion till AYE Entrance. Avoid lane 2
493,2019-05-22 10:26:24,22,10,Wednesday,Accident in CTE Tunnel (towards SLE) after Outram Rd Exit. Avoid lane 2
494,2019-05-22 10:13:36,22,10,Wednesday,Accident on KJE (towards BKE) after Woodlands Rd Exit
495,2019-05-22 09:59:56,22,9,Wednesday,Obstacle on AYE (towards Tuas) after Lower Delta Rd Exit. Avoid lane 1
496,2019-05-22 09:21:45,22,9,Wednesday,Accident on PIE (towards Tuas) before KPE Exit
497,2019-05-22 09:03:31,22,9,Wednesday,Accident on BKE (towards Woodlands) after KJE Exit
498,2019-05-22 08:58:14,22,8,Wednesday,Accident on BKE (towards Woodlands) after KJE Exit. Avoid lane 3
499,2019-05-22 07:44:11,22,7,Wednesday,Accident on BKE (towards PIE) at Dairy Farm Rd Entrance
500,2019-05-22 06:21:21,22,6,Wednesday,Accident on AYE (towards MCE) before Clementi Ave 6 Exit with congestion till Jurong Town Hall Exit. Avoid lane 1
501,2019-05-22 06:19:46,22,6,Wednesday,Accident on AYE (towards MCE) before Clementi Ave 6 Exit. Avoid lane 1
502,2019-05-22 05:43:02,22,5,Wednesday,Heavy Traffic on PIE (towards Tuas) after CTE(SLE) Exit
503,2019-05-22 05:33:03,22,5,Wednesday,Heavy Traffic on PIE (towards Changi Airport) before Kallang Way
504,2019-05-22 05:30:41,22,5,Wednesday,Accident on PIE (towards Changi Airport) before Kallang Way with congestion till Toa Payoh Lor 1. Avoid lane 3
505,2019-05-22 05:28:25,22,5,Wednesday,Accident on PIE (towards Changi Airport) before Kallang Way. Avoid lane 3
506,2019-05-22 05:12:47,22,5,Wednesday,Accident on PIE (towards Tuas) after CTE(SLE) Exit with congestion till KPE Exit. Avoid lane 1
507,2019-05-22 05:10:28,22,5,Wednesday,Accident on PIE (towards Tuas) after CTE(SLE) Exit. Avoid lane 1
508,2019-05-22 04:36:33,22,4,Wednesday,Accident on BKE (towards PIE) at Bukit Panjang Rd Entrance
509,2019-05-22 03:36:38,22,3,Wednesday,Obstacle on KJE (towards BKE) after Sungei Tengah Exit. Avoid lanes 3 and 4
510,2019-05-22 03:19:46,22,3,Wednesday,Heavy Traffic on AYE (towards MCE) before Clementi Ave 6 Exit
511,2019-05-22 03:08:21,22,3,Wednesday,Accident on AYE (towards MCE) before Clementi Ave 6 Exit with congestion till Jurong Town Hall Exit
512,2019-05-22 03:06:51,22,3,Wednesday,Accident on AYE (towards MCE) before Clementi Ave 6 Exit with congestion till Jurong Town Hall Exit. Avoid lanes 2 and 3
513,2019-05-22 03:05:15,22,3,Wednesday,Accident on AYE (towards MCE) before Clementi Ave 6 Exit. Avoid lanes 2 and 3
514,2019-05-22 01:06:00,22,1,Wednesday,Accident on TPE (towards PIE) after Pasir Ris Dr 8 Exit with congestion till KPE Exit. Avoid lanes 1 and 2
515,2019-05-22 00:54:09,22,0,Wednesday,Accident on Hougang Avenue 7 near Hougang Avenue 7/Hougang Avenue 8 Junction
516,2019-05-22 00:51:56,22,0,Wednesday,Accident on Upper Serangoon Road (towards City) after Buangkok East Drive. Avoid left lane
517,2019-05-22 00:48:08,22,0,Wednesday,Accident on TPE (towards PIE) after Pasir Ris Dr 8 Exit with congestion till Pasir Ris Dr 12 Exit. Avoid lanes 1 and 2
518,2019-05-22 00:45:06,22,0,Wednesday,Heavy Traffic on SLE (towards CTE) after Woodlands Ave 12 Exit
519,2019-05-22 00:44:21,22,0,Wednesday,Accident on TPE (towards PIE) after Pasir Ris Dr 8 Exit with congestion till Pasir Ris Dr 12 Exit. Avoid lane 1
520,2019-05-22 00:40:33,22,0,Wednesday,Accident on TPE (towards PIE) after Pasir Ris Dr 8 Exit. Avoid lane 1
521,2019-05-22 00:36:05,22,0,Wednesday,Accident on TPE (towards PIE) after Punggol Rd Exit with congestion till Punggol Rd Exit. Avoid lane 1
522,2019-05-22 00:33:46,22,0,Wednesday,Accident on TPE (towards PIE) after Punggol Rd Exit. Avoid lane 1
523,2019-05-22 00:26:15,22,0,Wednesday,Accident on SLE (towards CTE) after Woodlands Ave 12 Exit with congestion till Woodlands Ave 2 Exit. Avoid lane 3
524,2019-05-22 00:19:35,22,0,Wednesday,Accident on SLE (towards CTE) after Woodlands Ave 12 Exit. Avoid lane 3
525,2019-05-22 00:04:31,22,0,Wednesday,Accident on PIE (towards Changi Airport) at Jurong Rd Exit
526,2019-05-21 21:16:00,21,21,Tuesday,Accident on TPE (towards PIE) after Pasir Ris Dr 12 Exit. Avoid lane 1
527,2019-05-21 21:01:41,21,21,Tuesday,Accident on TPE (towards PIE) before Elias Rd Exit. Avoid lane 1
528,2019-05-21 17:15:51,21,17,Tuesday,Accident on Bukit Timah Road (towards Woodlands) after Balmoral Road
529,2019-05-21 14:18:25,21,14,Tuesday,Accident on PIE (towards Changi Airport) at Jalan Bahar Entrance
530,2019-05-21 14:17:37,21,14,Tuesday,Accident on PIE (towards Tuas) at Jalan Bahar Exit
531,2019-05-21 13:24:33,21,13,Tuesday,Accident on PIE (towards Changi Airport) before Pioneer Rd Nth. Avoid lane 4
532,2019-05-21 11:31:01,21,11,Tuesday,Accident on KPE (towards TPE) before Tampines Rd Exit. Avoid lane 2
533,2019-05-21 11:20:30,21,11,Tuesday,Accident on KPE (towards TPE) after Tampines Rd Exit. Avoid lane 3
534,2019-05-21 10:06:40,21,10,Tuesday,Accident on TPE (towards SLE) before Tampines Ave 12 Exit
535,2019-05-21 09:41:55,21,9,Tuesday,Obstacle on AYE (towards Tuas) after Lower Delta Rd Exit. Avoid lane 1
536,2019-05-21 06:02:47,21,6,Tuesday,Accident at Orchard Road/Paterson Road Junction
537,2019-05-21 05:37:52,21,5,Tuesday,Accident on CTE (towards AYE) before PIE(Changi) Exit with congestion till AMK Ave 1 Exit. Avoid lane 4
538,2019-05-21 05:14:03,21,5,Tuesday,Accident on CTE (towards AYE) before PIE(Changi) Exit. Avoid lane 4
539,2019-05-21 05:11:53,21,5,Tuesday,Accident on Jurong Island Highway (towards Merlimau Road) after Jurong Pier Way
540,2019-05-21 04:42:25,21,4,Tuesday,Obstacle in CTE Tunnel (towards SLE) after Merchant Rd Exit. Avoid lane 3
541,2019-05-21 04:09:04,21,4,Tuesday,Heavy Traffic on CTE (towards AYE) before PIE(Changi) Exit
542,2019-05-21 03:54:07,21,3,Tuesday,Accident on PIE (towards Changi Airport) after TPE. Avoid lane 1
543,2019-05-21 03:46:06,21,3,Tuesday,Accident on CTE (towards AYE) before PIE(Changi) Exit with congestion till AMK Ave 1 Exit. Avoid lanes 5 and 6
544,2019-05-21 03:31:19,21,3,Tuesday,Accident on CTE (towards AYE) before PIE(Changi) Exit. Avoid lanes 5 and 6
545,2019-05-21 01:51:56,21,1,Tuesday,Heavy Traffic on AYE (towards Tuas) before Normanton Exit
546,2019-05-21 00:54:22,21,0,Tuesday,Accident on AYE (towards Tuas) before Normanton Exit with congestion till Telok Blangah Rd Exit
547,2019-05-21 00:41:35,21,0,Tuesday,Accident on AYE (towards Tuas) before Normanton Exit with congestion till Telok Blangah Rd Exit. Avoid lane 4
548,2019-05-21 00:32:21,21,0,Tuesday,Accident on AYE (towards Tuas) before Normanton Exit with congestion till Lower Delta Rd Exit. Avoid lane 4
549,2019-05-21 00:28:28,21,0,Tuesday,Accident on AYE (towards Tuas) before Normanton Exit with congestion till Lower Delta Rd Exit
550,2019-05-21 00:26:58,21,0,Tuesday,Accident on AYE (towards Tuas) before Normanton Exit
551,2019-05-20 23:43:43,20,23,Monday,Obstacle in CTE Tunnel (towards SLE) before Bukit Timah Rd Entrance
552,2019-05-20 22:43:12,20,22,Monday,Accident on TPE (towards SLE) after Punggol Rd Exit. Avoid lane 4
553,2019-05-20 22:36:11,20,22,Monday,Accident on TPE (towards SLE) after Punggol Rd Exit
554,2019-05-20 18:46:24,20,18,Monday,Accident in CTE Tunnel (towards AYE) after Havelock Exit. Avoid lane 2
555,2019-05-20 14:13:16,20,14,Monday,Obstacle on Hougang Avenue 7 (towards Hougang Street 32) after Tampines Road. Avoid right lane
556,2019-05-20 14:08:44,20,14,Monday,Accident on Tuas South Avenue 5 near Tuas South Avenue 5/Tuas South Avenue 8 Junction
557,2019-05-20 13:58:08,20,13,Monday,Accident on ECP (towards Changi Airport) after Still Rd Sth Exit
558,2019-05-20 13:42:31,20,13,Monday,Accident on PIE (towards Tuas) before Eng Neo Ave
559,2019-05-20 13:41:47,20,13,Monday,Accident on PIE (towards Tuas) after Adam Rd Exit. Avoid lane 2
560,2019-05-20 13:37:15,20,13,Monday,Accident on PIE (towards Tuas) before Eng Neo Ave. Avoid lane 1
561,2019-05-20 13:03:30,20,13,Monday,Accident on Sembawang Road (towards Yishun Avenue 3) after Jalan Lengkok Sembawang. Avoid left lane
562,2019-05-20 13:02:46,20,13,Monday,Accident on ECP (towards Changi Airport) after Still Rd Sth Exit. Avoid lane 1
563,2019-05-20 12:45:28,20,12,Monday,Accident on Sembawang Road (towards Yishun Avenue 3) after Jalan Lengkok Sembawang. Avoid right lane
564,2019-05-20 12:38:40,20,12,Monday,Accident on ECP (towards City) before PIE(Tuas) Exit
565,2019-05-20 12:32:38,20,12,Monday,Accident on ECP (towards City) before PIE(Tuas) Exit. Avoid lane 4
566,2019-05-20 12:27:20,20,12,Monday,Accident on ECP (towards City) before PIE(Tuas) Exit. Avoid lanes 3 and 4
567,2019-05-20 12:22:03,20,12,Monday,Accident on KJE (towards BKE) at Choa Chu Kang Rd Entrance
568,2019-05-20 12:22:03,20,12,Monday,Accident on PIE (towards Changi Airport) at Kallang Way Exit
569,2019-05-20 11:33:16,20,11,Monday,Accident on CTE (towards AYE) at PIE(Changi) Exit
570,2019-05-20 11:04:06,20,11,Monday,Accident on PIE (towards Changi Airport) at CTE Entrance
571,2019-05-20 10:31:16,20,10,Monday,Accident on PIE (towards Changi Airport) at Toa Payoh 17D Exit
572,2019-05-20 06:07:10,20,6,Monday,Obstacle on BKE (towards PIE) after Mandai Rd Exit. Avoid lane 2
573,2019-05-20 05:08:05,20,5,Monday,Accident on Dunearn Road (towards City) after Swiss Club Road. Avoid right lane
574,2019-05-20 04:46:59,20,4,Monday,Accident on PIE (towards Tuas) after Stevens Rd Exit
575,2019-05-20 04:41:26,20,4,Monday,Accident on PIE (towards Tuas) after Stevens Rd Exit. Avoid lane 1
576,2019-05-20 01:27:44,20,1,Monday,Obstacle on AYE (towards Tuas) after Benoi Rd Exit. Avoid lane 2
577,2019-05-20 00:23:16,20,0,Monday,Obstacle on PIE (towards Changi Airport) after Toh Guan Rd Exit. Avoid lane 3
578,2019-05-19 23:59:48,19,23,Sunday,Obstacle on PIE (towards Tuas) after Thomson Rd Exit. Avoid lane 4
579,2019-05-19 23:45:09,19,23,Sunday,Accident on TPE (towards PIE) after Punggol Rd Exit. Avoid lane 4
580,2019-05-19 23:20:37,19,23,Sunday,Accident on PIE (towards Changi Airport) after Kallang
581,2019-05-19 22:50:27,19,22,Sunday,Accident on PIE (towards Changi Airport) after Kallang. Avoid lanes 4 and 5
582,2019-05-19 18:49:31,19,18,Sunday,Accident on AYE (towards Tuas) after Jurong Pier Rd Exit. Avoid lane 1
583,2019-05-19 18:29:37,19,18,Sunday,Accident on KPE (towards TPE) at PIE(Tuas) Exit
584,2019-05-19 18:17:04,19,18,Sunday,Accident on Bukit Panjang Road (towards Gangsa Road) after Lompang Road
585,2019-05-19 17:09:45,19,17,Sunday,Accident on KJE (towards BKE) after PIE Entrance. Avoid lane 5
586,2019-05-19 14:39:50,19,14,Sunday,Accident on North Buona Vista Road near AYER RAJAH AVENUE/Dover Road Junction
587,2019-05-19 14:08:59,19,14,Sunday,Accident on PIE (towards Changi Airport) at Toa Payoh Entrance
588,2019-05-19 10:22:06,19,10,Sunday,Obstacle in CTE Tunnel (towards SLE) at Upper Cross Street Entrance
589,2019-05-19 08:51:39,19,8,Sunday,Accident on PIE (towards Tuas) before Jalan Eunos with congestion till Bedok North Avenue 3 exit. Avoid lane 1
590,2019-05-19 08:42:49,19,8,Sunday,Accident on PIE (towards Tuas) before Jalan Eunos. Avoid lane 1
591,2019-05-19 08:07:33,19,8,Sunday,Accident on CTE (towards AYE) before PIE(Changi) Exit with congestion till AMK Ave 5 Exit
592,2019-05-19 08:02:19,19,8,Sunday,Accident on CTE (towards AYE) before PIE(Changi) Exit with congestion till AMK Ave 5 Exit. Avoid lane 3
593,2019-05-19 07:55:32,19,7,Sunday,Accident on Orchard Road (towards Bras Basah Rd) after Grange Road. Avoid left lane
594,2019-05-19 07:51:54,19,7,Sunday,Accident on CTE (towards AYE) before PIE(Changi) Exit. Avoid lane 3
595,2019-05-19 07:39:21,19,7,Sunday,Accident on CTE (towards AYE) before PIE(Changi) Exit. Avoid lanes 2 and 3
596,2019-05-19 07:21:24,19,7,Sunday,Accident on Bayshore Road (towards Lucky Heights) after ECP. Avoid left lane
597,2019-05-19 07:18:22,19,7,Sunday,Accident on PIE (towards Changi Airport) after TPE
598,2019-05-19 07:05:00,19,7,Sunday,Accident on PIE (towards Changi Airport) after TPE. Avoid lane 4
599,2019-05-19 05:54:43,19,5,Sunday,Accident on PIE (towards Changi Airport) after Bedok North Rd with congestion till Paya Lebar. Avoid lane 1
600,2019-05-19 05:49:27,19,5,Sunday,Accident on SLE (towards BKE) after Lentor Ave Exit. Avoid lane 1
601,2019-05-19 05:46:42,19,5,Sunday,Accident on SLE (towards BKE) after Lentor Ave Exit
602,2019-05-19 05:45:58,19,5,Sunday,Accident on PIE (towards Changi Airport) after Bedok North Rd. Avoid lane 1
603,2019-05-19 05:19:05,19,5,Sunday,Accident on ECP (towards City) before Still Rd Sth Exit
604,2019-05-19 05:18:21,19,5,Sunday,Accident on ECP (towards City) before Still Rd Sth Exit. Avoid lane 2
605,2019-05-19 04:16:34,19,4,Sunday,Accident on BKE (towards Woodlands) after PIE Entrance
606,2019-05-19 03:52:28,19,3,Sunday,Accident on KPE (towards TPE) before Bartley Rd East Exit. Avoid lane 1
607,2019-05-19 03:50:11,19,3,Sunday,Accident on KPE (towards TPE) before Bartley Rd East Exit. Avoid lanes 1 and 3
608,2019-05-19 03:37:37,19,3,Sunday,Accident on PIE (towards Tuas) after Clementi Rd Exit. Avoid lane 1
609,2019-05-19 03:27:51,19,3,Sunday,Accident on BKE (towards PIE) at PIE(City) Exit
610,2019-05-19 03:25:32,19,3,Sunday,Accident on PIE (towards Tuas) after Paya Lebar Rd. Avoid lane 2
611,2019-05-19 02:46:39,19,2,Sunday,Heavy Traffic on CTE (towards AYE) after PIE(Jurong) Exit
612,2019-05-19 02:44:21,19,2,Sunday,Obstacle on AYE (towards Tuas) before Buona Vista exit. Avoid lane 1
613,2019-05-19 02:30:39,19,2,Sunday,Accident on CTE (towards AYE) after PIE(Jurong) Exit with congestion till PIE(Changi) Exit. Avoid lane 1
614,2019-05-19 02:26:11,19,2,Sunday,Accident on PIE (towards Tuas) after Jalan Eunos. Avoid lane 2
615,2019-05-19 02:15:42,19,2,Sunday,Accident on CTE (towards AYE) after PIE(Jurong) Exit. Avoid lane 1
616,2019-05-19 01:52:24,19,1,Sunday,Obstacle on Pasir Panjang Road (towards Science Park Road) after Balmeg Hill
617,2019-05-19 01:45:02,19,1,Sunday,Obstacle on AYE (towards Tuas) at South Bouna Vista Entrance. South Bouna Vista Entrance closed
618,2019-05-19 01:42:05,19,1,Sunday,Accident on PIE (towards Changi Airport) after CTE
619,2019-05-19 01:39:03,19,1,Sunday,Obstacle on TPE (towards PIE) after Punggol Rd Exit. Avoid lane 1
620,2019-05-19 01:32:20,19,1,Sunday,Accident on PIE (towards Changi Airport) before Kallang Way. Avoid lanes 3 and 4
621,2019-05-19 01:31:36,19,1,Sunday,Obstacle on AYE (towards Tuas) at South Bouna Vista Entrance
622,2019-05-19 01:27:51,19,1,Sunday,Accident on CTE (towards AYE) after Moulmein Rd Exit
623,2019-05-19 01:04:14,19,1,Sunday,Obstacle on Clementi Avenue 2 towards Clementi Avenue 5
624,2019-05-18 23:13:21,18,23,Saturday,Accident on River Valley Road near Eu Tong Sen Street/Hill Street Junction
625,2019-05-18 22:35:51,18,22,Saturday,Accident on AYE (towards Tuas ) at Clementi Ave 6 Exit
626,2019-05-18 21:34:52,18,21,Saturday,Accident on PIE (towards Tuas) after Eng Neo Ave
627,2019-05-18 21:09:53,18,21,Saturday,Accident on AYE (towards Tuas ) at Clementi Ave 6 Exit. Clementi Ave 6 Exit closed
628,2019-05-18 20:17:13,18,20,Saturday,Accident on TPE (towards PIE) before Sengkang Exit
629,2019-05-18 19:22:14,18,19,Saturday,"Accident on TPE (towards PIE) before Sengkang Exit. Avoid lanes 3, 4 and 5"
630,2019-05-18 19:19:58,18,19,Saturday,Accident on TPE (towards PIE) before Sengkang Exit. Avoid lane 4
631,2019-05-18 19:06:58,18,19,Saturday,Accident on TPE (towards SLE) at Tampines Ave 7 Entrance
632,2019-05-18 16:28:29,18,16,Saturday,Accident on TPE (towards SLE) after Punggol Rd Exit. Avoid lane 1
633,2019-05-18 14:26:59,18,14,Saturday,Accident on CTE (towards AYE) after PIE(Jurong) Exit. Avoid lane 5
634,2019-05-18 10:59:10,18,10,Saturday,Obstacle on AYE (towards Tuas) after Lower Delta Rd Exit. Avoid lanes 2 and 3
635,2019-05-18 10:48:02,18,10,Saturday,Obstacle on AYE (towards Tuas) after Lower Delta Rd Exit. Avoid lane 2
636,2019-05-18 09:25:30,18,9,Saturday,Heavy Traffic on PIE (towards Changi Airport) after Kim Keat Link
637,2019-05-18 09:13:48,18,9,Saturday,Heavy Traffic on CTE (towards AYE) before PIE(Changi) Exit
638,2019-05-18 08:59:25,18,8,Saturday,Accident on PIE (towards Changi Airport) after Kim Keat Link with congestion till Onraet Rd. Avoid lane 1
639,2019-05-18 08:54:51,18,8,Saturday,Accident on PIE (towards Changi Airport) after Kim Keat Link. Avoid lane 1
640,2019-05-18 08:45:13,18,8,Saturday,Accident on KJE (towards PIE) at Choa Chu Kang Dr Exit
641,2019-05-18 08:43:45,18,8,Saturday,Accident on CTE (towards AYE) before PIE(Changi) Exit with congestion till AMK Ave 1 Exit. Avoid lane 4
642,2019-05-18 08:30:59,18,8,Saturday,Accident on CTE (towards AYE) before PIE(Changi) Exit. Avoid lane 4
643,2019-05-18 08:30:09,18,8,Saturday,Obstacle on KJE (towards BKE) after Sungei Tengah Exit. Avoid lane 3
644,2019-05-18 08:27:57,18,8,Saturday,Obstacle on Braddell Road (towards Lornie) after Toa Payoh. Avoid right lane
645,2019-05-18 08:23:26,18,8,Saturday,Obstacle on Braddell Road (towards Lornie) after Toa Payoh. Avoid left lane
646,2019-05-18 08:14:03,18,8,Saturday,Accident on CTE (towards AYE) at Ang Mo Kio Ave 1 Exit
647,2019-05-18 07:51:39,18,7,Saturday,Accident on TPE (towards SLE) before Punggol Rd Exit
648,2019-05-18 07:44:19,18,7,Saturday,Accident on CTE (towards SLE) after Moulmein Rd Exit. Avoid lane 4
649,2019-05-18 07:42:50,18,7,Saturday,Accident on CTE (towards AYE) before PIE(Changi) Exit
650,2019-05-18 07:40:32,18,7,Saturday,Accident on KJE (towards PIE) after Choa Chu Kang Dr Exit. Avoid lane 4
651,2019-05-18 07:36:07,18,7,Saturday,Accident on KJE (towards PIE) after Choa Chu Kang Dr Exit
652,2019-05-18 04:37:19,18,4,Saturday,Obstacle on ECP (towards City) after KPE Exit. Avoid lane 3
653,2019-05-18 04:36:35,18,4,Saturday,Obstacle on ECP (towards City) after KPE Exit. Avoid lanes 3 and 4
654,2019-05-18 03:50:05,18,3,Saturday,Accident on Clementi Road (towards King Albert Park) after Jalan Anak Bukit. Avoid left lane
655,2019-05-18 02:45:16,18,2,Saturday,Accident on Benoi Road (towards Jalan Ahmad Ibrahim) after International Road. Avoid left lane
656,2019-05-18 02:42:19,18,2,Saturday,Heavy Traffic on PIE (towards Tuas) before KPE Exit
657,2019-05-18 02:36:19,18,2,Saturday,Accident on Benoi Road (towards Jalan Ahmad Ibrahim) after International Road
658,2019-05-18 02:05:57,18,2,Saturday,Accident on CTE (towards AYE) before AMK Ave 5 Exit
659,2019-05-18 01:59:50,18,1,Saturday,Accident on PIE (towards Tuas) before KPE Exit with congestion till Jalan Eunos. Avoid lane 1
660,2019-05-18 01:56:07,18,1,Saturday,Accident on CTE (towards AYE) before AMK Ave 5 Exit. Avoid lane 1
661,2019-05-18 01:36:46,18,1,Saturday,Accident on PIE (towards Tuas) before KPE Exit. Avoid lane 1
662,2019-05-18 00:38:30,18,0,Saturday,Obstacle on MCE (towards ECP) before Maxwell Rd Entrance. Avoid lanes 1 and 2
663,2019-05-17 18:51:15,17,18,Friday,Obstacle on PIE (towards Changi Airport) after Bukit Batok East Ave 3. Avoid lane 2
664,2019-05-17 15:27:01,17,15,Friday,Accident on CTE (towards SLE) before AMK Ave 3 Exit with congestion till Braddell Rd Exit. Avoid lane 4
665,2019-05-17 15:15:41,17,15,Friday,Accident on CTE (towards SLE) before AMK Ave 3 Exit with congestion till Braddell Rd Exit. Avoid lane 5
666,2019-05-17 15:11:28,17,15,Friday,Accident on PIE (towards Tuas) after Eng Neo Ave
667,2019-05-17 15:07:39,17,15,Friday,Accident on CTE (towards SLE) before AMK Ave 3 Exit. Avoid lane 5
668,2019-05-17 15:03:51,17,15,Friday,Accident on Sims Avenue (toward Changi) after Paya Lebar Road. Avoid left lane
669,2019-05-17 14:46:34,17,14,Friday,Accident on PIE (towards Changi Airport) after Jalan Eunos with congestion till Kallang Way. Avoid lane 1
